total_income,total_expenses,income_source,food,hospitality,alcohol,tobacco,clothing,public_utilities,medical,transport,communication,education,others,special,gardening,saving,min_invest
117163,84365,Other sources of Income,45266,1800,216,0,1480,20220,2525,1080,378,9450,1950,0,0,33642,4354
170126,126634,Other sources of Income,56294,800,0,0,1810,39738,9784,3252,600,0,2736,11000,620,47841,6252
80694,56528,Wage/Salaries,31265,0,0,728,2330,14430,89,2262,732,1410,3282,0,0,29804,4289
155822,127964,Wage/Salaries,59926,4160,1144,2330,1896,16590,16138,2280,1104,980,11016,10400,0,34075,4289
137006,112454,Wage/Salaries,58650,1000,1170,3640,2667,26298,1357,2352,960,800,7560,6000,0,27185,3310
178254,162743,Other sources of Income,68927,14400,884,2080,3095,21420,3614,6252,1122,16327,5130,3000,16492,17330,1919
306189,238406,Wage/Salaries,60406,10400,2912,1352,5680,77100,3520,5964,2400,24000,20274,10000,14398,80434,10489
71411,68801,Wage/Salaries,32877,8580,3510,5338,2000,6690,642,6720,288,0,1362,0,794,2988,313
254624,136638,Enterpreneurial Activities,64120,6640,1456,724,3670,17460,2484,4800,1368,8800,9816,15300,0,124790,18928
190015,150981,Wage/Salaries,69479,4400,1448,6074,2630,22680,2598,6792,2160,1900,8166,8300,14354,43995,5533
98112,78381,Other sources of Income,46870,300,0,1040,675,11982,902,3840,312,5100,3870,1000,2490,21115,2596
221240,106635,Enterpreneurial Activities,59123,1000,2002,0,580,29058,1952,3360,1104,1320,5436,1700,0,118535,18415
21136,19045,Other sources of Income,10000,1560,0,0,350,6060,145,480,0,0,450,0,0,2102,231
93356,81895,Wage/Salaries,30037,3680,2032,2912,1040,11250,638,3918,768,0,2070,6300,17250,14539,1728
87768,81134,Wage/Salaries,47006,0,972,2896,460,15750,122,2880,864,6700,2634,850,0,7564,830
50249,46881,Enterpreneurial Activities,27751,1760,0,0,530,8718,3450,1080,288,0,1854,0,1450,4286,473
155102,85223,Wage/Salaries,50069,1200,90,0,1160,14850,624,4086,720,3590,3534,5300,0,75847,11586
259973,164894,Wage/Salaries,79298,3900,1690,1300,1468,18690,4736,16800,3600,9800,6972,14000,2640,111439,16622
106617,72969,Wage/Salaries,33936,2700,2340,0,1880,9852,7985,6432,864,0,6180,800,0,42180,6224
181356,128838,Wage/Salaries,58782,11400,0,0,1730,31350,512,4788,2100,14000,2676,1500,0,55221,7286
186069,151800,Other sources of Income,62366,5702,2936,0,1540,24630,1735,15918,1392,10400,3666,3000,18515,39475,4895
231197,192031,Wage/Salaries,84306,5098,2028,2830,2570,18570,11382,12078,2016,4380,5718,16200,24855,41626,4956
85162,36898,Other sources of Income,20598,0,0,0,520,10680,2228,900,0,0,972,1000,0,56159,9840
80760,76933,Enterpreneurial Activities,42581,3100,0,0,260,18300,100,4800,72,800,4410,500,2010,4972,535
106001,94954,Wage/Salaries,53150,510,3432,3510,870,14490,754,11082,1344,650,3612,500,1050,13139,1503
110884,96108,Wage/Salaries,49117,9360,360,5850,790,8118,115,20160,0,0,2238,0,0,14806,1679
340974,263681,Wage/Salaries,125592,430,6513,6678,5815,39180,5921,21006,2592,4000,36954,7000,2000,91334,11956
148618,131448,Enterpreneurial Activities,71371,624,0,0,3575,23100,11874,9006,1488,1940,7470,1000,0,19858,2287
206897,167847,Wage/Salaries,77719,4550,104,1267,15939,18324,5506,27816,1200,6230,9192,0,0,48989,6294
211819,184000,Other sources of Income,60388,1300,0,260,3150,22020,59512,24942,1608,0,1530,500,8790,33853,4023
285090,248691,Enterpreneurial Activities,129233,14615,962,4535,3775,22740,769,28044,1440,31250,5328,6000,0,39222,4501
128077,126966,Wage/Salaries,88868,300,270,7742,5140,14820,58,3216,0,220,5832,500,0,1225,124
585422,465718,Wage/Salaries,132764,10410,7880,23530,18980,36840,22140,52830,6840,39270,84234,30000,0,150391,19691
397452,246784,Wage/Salaries,94173,3250,4012,0,11890,37008,17615,30858,4800,0,25578,17600,0,195737,31433
173359,111729,Wage/Salaries,65166,390,666,2263,1105,13800,4325,2034,1980,8100,8400,3500,0,77971,12039
79195,73432,Wage/Salaries,44801,2330,936,2534,1940,12528,199,3216,768,0,3000,1180,0,6293,684
65806,52884,Other sources of Income,25071,1430,0,0,5209,17148,252,1722,744,0,1308,0,0,14039,1727
224546,198623,Wage/Salaries,90686,650,0,9050,4625,22320,1326,12720,2160,1710,29376,24000,0,33069,3899
300179,295410,Wage/Salaries,133149,5080,3874,0,13527,42546,8235,12948,4560,5360,10536,8500,47095,5071,516
843961,695994,Other sources of Income,262387,37600,8049,9955,27635,82680,1065,28104,12000,97250,32814,84625,11830,168339,20598
642127,444803,Other sources of Income,217453,2520,7800,7770,34317,41916,18820,9696,12540,3715,21006,67250,0,221033,30528
205076,154983,Other sources of Income,97853,1320,3068,1040,10040,22572,660,5940,840,3200,6450,2000,0,60136,8072
236605,193275,Wage/Salaries,105524,0,288,6855,1818,16026,2220,13620,900,4090,6414,3570,31950,50900,6348
108221,90672,Enterpreneurial Activities,41908,90,2796,2420,420,10530,200,8400,120,0,1398,5250,17140,20786,2540
318524,293304,Wage/Salaries,124480,44000,3588,520,12015,16440,800,8232,5280,40570,15396,17000,4983,32403,3643
146998,127973,Enterpreneurial Activities,86295,0,96,2024,7247,15300,785,3960,0,3300,3036,2000,3930,19058,2153
174520,167696,Enterpreneurial Activities,73252,1920,5596,7255,6485,26796,300,3840,1710,280,2232,5500,32530,8411,889
52625,39605,Other sources of Income,25219,78,0,728,4543,4962,343,2940,0,0,792,0,0,14998,1984
442396,346746,Wage/Salaries,251627,0,6510,15905,9094,17574,715,7782,3570,150,7704,12365,13750,100537,12450
156290,140279,Wage/Salaries,91167,1810,0,7635,4000,19368,793,5154,540,5660,4152,0,0,19911,2294
166435,129669,Other sources of Income,65052,0,1621,3770,12080,30300,1620,1992,2808,350,8076,2000,0,43914,5739
120910,105671,Enterpreneurial Activities,53378,0,3510,0,1530,8808,645,1260,318,26770,8952,500,0,17442,2028
87024,76454,Wage/Salaries,41137,0,1710,0,1165,12552,0,4542,492,0,5664,2000,7192,11872,1367
85586,73598,Wage/Salaries,43040,3200,810,0,1100,13932,0,1188,1032,4120,4176,1000,0,13506,1588
155453,111463,Wage/Salaries,61660,3000,2610,0,7315,21792,816,5280,2304,0,4686,2000,0,44725,5780
151770,69654,Enterpreneurial Activities,26072,4450,2892,0,7370,14112,0,1020,690,0,3048,10000,0,90703,15004
64416,60483,Enterpreneurial Activities,41915,3000,1300,240,220,10308,0,828,0,0,2172,500,0,4709,511
70012,58519,Wage/Salaries,30687,2600,1060,2330,5621,9810,75,3642,102,750,1842,0,0,12427,1480
114992,105175,Enterpreneurial Activities,60282,2600,2124,4795,5390,18450,98,2202,312,750,6972,1200,0,10645,1171
145000,94428,Other sources of Income,55294,6000,2340,0,1860,18480,0,3000,600,0,4854,2000,0,65015,10064
1269550,704231,Other sources of Income,238529,19800,3500,4290,38859,169140,14215,63138,22656,65450,57654,7000,0,636004,99003
125330,107390,Other sources of Income,51284,3000,0,0,839,37242,3549,4896,702,0,4878,1000,0,18086,2072
113997,90104,Other sources of Income,32784,2100,0,0,300,38460,2912,828,6486,0,6234,0,0,30518,4046
162074,109624,Wage/Salaries,68202,7280,0,0,1250,18120,300,8160,0,1200,5112,0,0,60838,8682
90650,75449,Wage/Salaries,50874,0,1170,0,215,16980,390,3480,204,0,2136,0,0,16188,1926
258302,240160,Wage/Salaries,82661,0,1222,8507,6840,31800,500,4452,2304,2610,10164,0,89100,18807,2022
128277,106916,Enterpreneurial Activities,67072,0,0,0,2605,21198,600,6528,540,2067,5706,600,0,25403,3123
129454,85918,Wage/Salaries,52199,0,45,0,820,24354,3490,1680,1014,0,2316,0,0,50674,7330
107630,79332,Wage/Salaries,49774,0,2418,2715,755,17880,200,3360,78,100,2052,0,0,30739,4022
338676,144524,Wage/Salaries,78459,0,0,0,2167,26580,1620,6360,720,120,16488,0,12010,215785,36705
233498,151562,Wage/Salaries,81422,4680,3510,9050,0,20400,0,19728,180,2000,5592,5000,0,90035,12787
281840,134831,Wage/Salaries,75187,1300,0,0,0,25080,0,15228,3240,0,7296,7500,0,177551,30864
1166000,375948,Other sources of Income,126652,0,0,0,3300,135630,0,35400,12000,15000,27966,20000,0,1015837,209756
696156,314117,Other sources of Income,117686,10400,988,0,9705,70560,2100,33180,12240,20300,26958,10000,0,419443,69470
137580,123905,Wage/Salaries,78043,0,1170,0,0,21480,50,11040,900,2640,5082,3500,0,15627,1762
302970,129031,Wage/Salaries,52347,9330,0,0,1806,25830,1440,4800,2160,0,21318,10000,0,210337,38163
70370,44054,Enterpreneurial Activities,31934,0,0,0,180,9456,30,1464,0,0,990,0,0,34091,5437
310920,206307,Wage/Salaries,65011,0,2444,7240,0,40500,3000,6840,6600,0,16812,0,57860,106190,14300
79730,73891,Wage/Salaries,49639,0,0,0,0,20880,0,1260,0,0,2112,0,0,6839,751
61740,48570,Wage/Salaries,32870,0,2392,0,0,11700,0,420,0,0,1188,0,0,13339,1626
103460,60555,Other sources of Income,36496,0,1357,0,0,16200,0,690,0,0,1812,4000,0,48663,7426
451260,296309,Wage/Salaries,111772,18200,0,0,15180,36480,29869,18000,5880,550,30378,30000,0,191920,28927
1114080,711938,Wage/Salaries,224037,57950,4070,3300,19237,217650,25360,22332,12600,0,47472,55690,22240,414044,57235
254326,176050,Wage/Salaries,76017,4100,0,0,6179,44556,11498,9486,1404,0,12810,10000,0,96812,14072
422079,286153,Other sources of Income,119652,15250,600,13575,6071,101028,250,10506,4890,0,5574,8757,0,172365,25763
286448,193304,Enterpreneurial Activities,102229,21090,0,905,3774,27960,2000,7320,5040,450,8886,13650,0,107532,15330
75310,66738,Wage/Salaries,35753,0,444,9231,2464,10770,732,1254,0,0,6090,0,0,11048,1303
138305,132638,Enterpreneurial Activities,68646,900,0,0,1286,42588,6630,4368,2160,0,3060,3000,0,7017,744
83017,80115,Wage/Salaries,63728,0,1140,1810,200,8970,125,936,0,500,2706,0,0,3273,342
85172,82309,Other sources of Income,19669,360,0,0,629,22560,36265,1296,108,0,1422,0,0,3389,354
115855,113252,Wage/Salaries,36277,4680,55,0,4198,49824,2300,4488,5508,0,5922,0,0,2825,290
218564,191443,Other sources of Income,55765,1380,1704,0,2190,33120,66936,9528,870,1060,5070,1500,12320,33100,3902
115439,95373,Other sources of Income,26769,1320,48,20,420,39204,414,1152,288,300,3798,400,21240,23092,2832
394486,156868,Wage/Salaries,71233,4400,3426,5430,5075,32400,4620,10212,3000,0,15072,2000,0,288917,53809
292074,164219,Wage/Salaries,81530,700,5766,4352,2075,35076,2980,1320,1440,540,5244,1300,21896,128967,18640
141689,139392,Wage/Salaries,57795,2400,6977,0,910,29100,900,1020,2604,400,4836,0,32450,2793,286
161454,145702,Enterpreneurial Activities,70027,2100,0,0,1785,17580,0,3408,570,560,5046,0,44626,15923,1751
333687,248916,Wage/Salaries,122994,5440,5286,0,5530,43740,9962,8052,5226,8900,32586,1200,0,85912,10832
175888,165015,Wage/Salaries,93687,5200,6774,0,840,18120,296,1020,1446,3360,5172,5000,24100,13437,1466
228364,170850,Wage/Salaries,89672,7880,0,0,5809,24240,15780,9120,5400,3349,6600,3000,0,67947,9127
158834,120116,Wage/Salaries,57373,1920,4934,3921,3590,27780,11634,3048,1068,300,4548,0,0,44874,5929
156549,105057,Wage/Salaries,55628,3320,4860,1450,2665,27582,132,2700,1380,0,3840,1500,0,58863,8377
267844,228716,Wage/Salaries,76367,12600,4718,2080,8405,41340,5130,40398,1722,1000,34956,0,0,41752,4867
164864,107753,Enterpreneurial Activities,70851,2580,3006,0,2000,20760,210,1260,3114,420,3552,0,0,67455,9929
120700,103750,Other sources of Income,59444,1200,654,0,2770,22380,1562,5952,1320,0,3468,5000,0,18811,2203
346884,209054,Other sources of Income,92247,5360,7548,7820,3765,65640,6556,3876,4242,1520,7980,2500,0,164418,25495
100224,82650,Wage/Salaries,46368,520,1662,2240,480,19080,66,1020,2358,0,8856,0,0,19032,2292
159008,151698,Other sources of Income,70770,1760,1152,14480,1516,24504,9290,6144,1542,15650,4290,600,0,8115,857
229946,168252,Wage/Salaries,88784,1200,3384,18220,3038,27600,3120,14376,2148,650,5232,500,0,72031,9783
629510,280854,Wage/Salaries,112615,20800,767,0,3374,56340,36100,10560,4200,2550,28548,5000,0,434083,79231
155254,113774,Other sources of Income,49674,3000,0,0,2660,19650,6000,1320,900,0,8970,0,21600,53473,7602
295796,135036,Enterpreneurial Activities,95765,10400,1251,8145,1455,9420,60,2052,600,2102,3786,0,0,206575,38284
277576,183799,Enterpreneurial Activities,84308,13860,5200,18643,3460,21900,164,23568,1200,500,6786,2000,2210,110637,16146
172758,122103,Enterpreneurial Activities,65474,11550,2790,2263,2205,19800,215,5400,1080,4120,7206,0,0,63729,9206
211035,161330,Other sources of Income,89072,6000,0,0,2864,33192,2822,3108,2520,0,8952,12800,0,62758,8530
122939,121852,Wage/Salaries,78120,0,210,0,2600,20100,250,9036,1680,700,9156,0,0,1088,110
679572,333560,Other sources of Income,158013,3000,4290,8145,6250,40500,21000,12360,21240,19850,12912,26000,0,401194,67062
404848,297666,Wage/Salaries,67029,4400,3224,4525,6320,57930,27060,6000,7380,13200,86598,14000,0,125892,17086
593928,414539,Wage/Salaries,185092,16800,1818,14480,5915,49200,11440,13938,12000,72400,21456,10000,0,222419,32183
850689,646805,Enterpreneurial Activities,179516,3000,3759,905,9410,95640,8110,231198,10500,1350,46602,31250,25565,210167,26364
324464,252054,Wage/Salaries,138331,5680,150,0,8631,48180,3354,11196,20214,1080,14238,1000,0,76428,9538
229252,212771,Wage/Salaries,95019,10800,0,0,2350,39540,34120,6768,8994,0,12180,3000,0,17166,1850
287877,193575,Other sources of Income,82547,15700,0,0,1440,76140,1280,5040,1320,1160,6948,2000,0,103738,14452
233360,107652,Enterpreneurial Activities,57385,0,0,0,210,34170,1485,7080,1080,350,4692,1200,0,131813,20972
468000,390845,Other sources of Income,125968,20100,0,0,3715,89172,5368,25152,18600,46400,35370,21000,0,84687,10137
259170,196241,Other sources of Income,62933,1170,0,4660,3820,109740,6250,2160,3000,0,2508,0,0,75468,10109
486321,404310,Other sources of Income,140338,53400,0,0,13860,89028,3980,36168,9360,42300,9876,6000,0,94099,11465
474220,383189,Other sources of Income,103586,23000,0,0,15938,69912,14385,26760,16560,72000,16548,24500,0,91166,10872
172674,113721,Wage/Salaries,68517,870,0,300,2020,14832,2910,14034,1980,650,4608,3000,0,65565,9297
224796,151699,Wage/Salaries,79371,0,0,5792,4196,22098,7840,4344,13674,1530,6744,3300,2810,79166,10918
444724,389166,Wage/Salaries,108960,33100,858,648,5580,58416,200,8448,11400,0,8556,153000,0,56721,6410
114710,83598,Wage/Salaries,49904,4800,0,0,267,13404,435,10380,492,790,3126,0,0,31963,4111
121330,91922,Other sources of Income,51063,4800,0,0,2516,20868,2485,2280,300,880,4830,1900,0,34131,4506
157778,125450,Wage/Salaries,60230,0,702,0,2545,36180,2575,4872,1440,2250,6156,8500,0,33980,4165
242145,204641,Other sources of Income,89925,31300,672,0,7066,45990,10404,4800,3180,6600,3204,1500,0,46492,5714
153150,95658,Wage/Salaries,56860,0,0,905,5505,18984,1260,4260,1560,700,3624,2000,0,68444,10393
381433,342189,Wage/Salaries,92304,19150,1238,10860,25390,66798,17714,14814,10800,0,36672,10000,36449,45399,5154
328908,241365,Other sources of Income,96123,4420,0,0,4644,85614,2868,10434,2970,23300,10992,0,0,113613,16186
206903,175235,Wage/Salaries,95077,720,2202,870,10135,25776,3020,22512,2976,625,9822,1500,0,37060,4466
270662,207172,Wage/Salaries,74137,2600,3640,19910,6955,30300,2176,26154,3300,0,17040,6000,14960,79888,10831
214803,210600,Wage/Salaries,107745,3640,1506,4280,3980,18000,1010,15306,3240,4350,10974,300,36269,4616,472
374704,343180,Enterpreneurial Activities,149164,5200,0,12308,8912,85200,15710,23580,4680,6040,11886,20500,0,35753,3957
183246,152366,Wage/Salaries,82235,2500,7072,520,3350,31530,830,9684,3324,1419,4902,5000,0,38737,4859
197896,162692,Other sources of Income,79090,910,0,1358,8240,45000,8412,7284,1680,2860,3858,4000,0,43686,5520
115754,67375,Wage/Salaries,32272,3120,780,0,1040,11670,1430,7488,1320,395,7860,0,0,51379,7552
357245,295438,Other sources of Income,114925,11545,3042,2715,15975,82926,3368,18984,15900,0,14058,12000,0,68272,8255
140650,107861,Wage/Salaries,62786,2760,3549,260,2370,14160,8265,8736,0,745,4230,0,0,35093,4442
147250,145453,Enterpreneurial Activities,87526,3640,1200,0,2406,38298,3450,4512,804,605,3012,0,0,2075,211
980759,858210,Other sources of Income,191501,31600,0,0,24515,147330,6993,91044,12300,54101,95262,10000,193564,138785,16072
472960,357810,Wage/Salaries,125427,13000,1674,10745,9670,75486,23656,37728,13200,10660,21564,15000,0,123012,15705
285739,276911,Wage/Salaries,143579,1320,240,1810,6633,26700,50330,9060,720,900,12672,0,22947,10987,1149
307590,218790,Wage/Salaries,97039,10050,1053,5835,9714,30384,3439,6768,1824,2100,45864,4720,0,102248,14071
25827,21332,Other sources of Income,10847,0,0,0,600,8358,1125,240,0,0,162,0,0,5794,739
123341,103994,Other sources of Income,61140,0,282,2488,1283,32340,1139,1620,312,0,3390,0,0,19690,2289
99294,90984,Enterpreneurial Activities,43689,6335,2418,5175,580,30756,15,600,180,0,1236,0,0,9386,1037
150184,139323,Other sources of Income,45766,0,4644,0,1999,42420,30088,720,0,0,3846,5000,4840,12157,1325
38449,32632,Other sources of Income,21763,0,0,0,500,9150,25,300,360,0,534,0,0,6334,746
102810,90193,Wage/Salaries,55422,0,4329,1820,3636,18852,20,2376,768,0,2970,0,0,13748,1574
219903,174562,Other sources of Income,70988,9050,585,9960,4616,24720,25,2532,3120,39000,9966,0,0,53882,6918
87957,80320,Wage/Salaries,42507,200,0,2579,514,16038,760,3024,432,8280,4986,1000,0,7935,868
57663,47930,Other sources of Income,34702,0,0,0,1110,10020,70,600,0,0,1428,0,0,11282,1379
164912,139933,Wage/Salaries,85865,14600,0,0,2860,17850,260,6432,2400,3060,5106,1500,0,25187,2907
261604,163037,Wage/Salaries,76331,0,2522,520,5550,49266,5800,3840,1320,1810,6078,10000,0,102722,14469
109960,102443,Wage/Salaries,74366,0,1807,1898,560,16752,400,1080,720,1200,3660,0,0,7724,828
992750,204371,Enterpreneurial Activities,70073,14000,1172,0,7360,42360,1500,7296,2520,52500,4590,1000,0,854411,164659
106502,103536,Wage/Salaries,67312,0,0,0,1070,11100,750,3240,1800,13550,3714,1000,0,3489,362
182390,117221,Other sources of Income,63641,0,0,0,1250,38406,5200,1296,720,0,6708,0,0,72843,10500
127050,119976,Wage/Salaries,55564,1278,0,0,410,41238,3320,5400,600,10000,2166,0,0,8074,865
523700,236680,Other sources of Income,60628,4500,3692,0,1480,34578,3340,7080,3240,84000,13842,12000,8300,345350,61155
268773,162206,Wage/Salaries,84662,0,8688,3620,305,38400,2540,6600,1440,1855,3096,11000,0,124873,19139
182511,153390,Wage/Salaries,91822,0,2210,0,1441,23220,200,6780,942,17425,4350,5000,0,33309,4015
307800,232536,Wage/Salaries,121418,7800,1404,7240,1120,44400,100,31428,2880,0,4746,10000,0,96855,13413
239680,117077,Wage/Salaries,65691,0,2418,1448,1795,29622,300,8682,540,2885,3696,0,0,149048,25818
101848,85523,Wage/Salaries,43054,0,9496,0,255,11340,15750,1920,0,0,3708,0,0,19806,2433
65040,38383,Wage/Salaries,24335,0,5068,0,0,6900,60,540,0,100,1380,0,0,26711,3770
122176,113180,Other sources of Income,49602,0,1170,3258,410,37080,6150,660,900,0,1950,12000,0,9976,1087
173224,89728,Wage/Salaries,49652,2600,3016,8507,1360,12702,100,3120,1140,465,1566,5500,0,92960,14793
210520,143051,Wage/Salaries,53839,3250,0,0,3150,47700,750,4920,1620,25500,2322,0,0,82036,11968
122302,68522,Wage/Salaries,37925,0,598,520,2215,6870,84,4800,0,1940,2070,11500,0,55296,8098
154620,113007,Wage/Salaries,51443,3250,1300,4140,1150,13620,0,6240,720,11750,2094,8000,9300,52143,7328
141739,78364,Wage/Salaries,38515,500,2850,4140,2720,13140,180,6000,720,0,2094,700,6805,64304,9390
123534,108746,Wage/Salaries,55254,600,2698,0,1350,10380,0,7200,1200,7600,4254,11500,6710,15763,1790
116420,40697,Wage/Salaries,25742,0,0,0,250,7860,49,2400,180,450,1566,2200,0,79204,13546
79995,56951,Wage/Salaries,34696,0,1288,120,2815,7944,0,3600,0,750,2238,3500,0,28016,3957
140406,107132,Wage/Salaries,61321,1300,960,650,4025,9540,1000,6000,720,1080,2226,12500,5810,41884,5695
201470,154936,Wage/Salaries,102248,3000,288,1532,10230,11700,2150,5940,1200,2700,6948,7000,0,47019,5811
135739,93853,Wage/Salaries,61360,0,288,3166,1310,12150,1485,1200,720,1370,6804,4000,0,53802,7985
128547,106837,Other sources of Income,72194,0,0,5460,2055,18150,950,2460,258,2100,3210,0,0,27809,3514
91982,63140,Other sources of Income,42812,3680,0,0,645,12000,1825,720,0,0,1458,0,0,31943,4411
251712,244722,Wage/Salaries,109714,18000,3120,11535,6620,38322,1734,5376,2100,0,6714,2000,39487,8991,938
133841,100827,Wage/Salaries,75880,0,0,0,3145,10230,1104,3960,1080,2200,3228,0,0,38953,5202
120363,100415,Other sources of Income,72595,0,1512,1996,1340,11940,1392,4260,360,1810,3210,0,0,21931,2629
123912,102739,Other sources of Income,51186,0,1944,3890,2020,30600,115,2580,420,0,3984,6000,0,26000,3247
158580,117776,Other sources of Income,79195,0,1196,952,55,27600,1474,1500,300,3290,2214,0,0,41531,5260
189874,164704,Other sources of Income,102927,0,0,2182,3725,30318,1910,4200,624,3550,5268,10000,0,29855,3529
188413,141628,Wage/Salaries,69804,2650,3588,3120,2770,19500,382,20280,960,14590,3984,0,0,49652,6349
115790,72345,Other sources of Income,40923,0,504,0,805,18570,2885,720,270,0,1668,6000,0,52374,8010
443989,323193,Wage/Salaries,133429,2600,4784,0,9775,69900,7395,15876,9000,17800,32634,20000,0,129502,16981
195960,143308,Wage/Salaries,100728,0,3640,6500,5495,14196,2183,1800,1428,2550,4788,0,0,64794,9023
197035,192428,Other sources of Income,103044,8000,1548,8522,3130,25848,2120,6888,960,21550,4818,6000,0,5980,620
122899,81112,Other sources of Income,41459,0,264,0,1485,27798,2768,2700,390,0,4248,0,0,49141,7173
816810,748755,Enterpreneurial Activities,166407,21100,552,0,42010,49578,14023,27636,7200,10565,23274,45000,341410,82893,9281
150010,96030,Other sources of Income,65376,0,276,0,3380,17520,1542,2700,180,1600,3456,0,0,69492,10887
299886,281997,Other sources of Income,87605,1200,4784,10360,24305,90000,780,11370,14040,19855,10698,7000,0,19965,2143
189002,185393,Wage/Salaries,90734,4640,585,0,2550,27000,1470,33648,2268,8010,4488,10000,0,4479,461
375440,139134,Enterpreneurial Activities,77471,0,0,0,1045,34080,0,19920,1290,100,3228,2000,0,256540,44566
203650,138285,Wage/Salaries,77404,780,135,0,2315,32760,6645,6840,720,0,4686,6000,0,74067,10417
52067,44841,Other sources of Income,24792,0,0,0,65,13800,0,480,0,100,2184,0,3420,8757,1049
181236,105170,Enterpreneurial Activities,45507,5430,3510,0,1915,23280,0,3360,360,2050,3948,11000,4810,91717,14605
285485,203160,Wage/Salaries,69996,6030,1710,0,600,73680,0,16980,1440,200,8124,16000,8400,106651,15558
125190,97724,Wage/Salaries,56371,0,0,0,315,15900,0,4920,180,750,3738,0,15550,30151,3806
140796,128901,Other sources of Income,67150,0,1781,5430,0,18600,0,2040,720,0,4470,6000,22710,15404,1747
149290,91287,Wage/Salaries,61179,2600,1222,6600,1740,12180,0,1008,1920,450,2388,0,0,73284,11676
83166,82598,Wage/Salaries,44913,0,9865,0,0,14100,0,7536,0,0,2184,0,4000,738,75
483136,420745,Wage/Salaries,85827,5430,8145,16290,5225,97860,4314,6996,3240,0,92418,55000,40000,80435,9683
148570,91914,Other sources of Income,40376,0,0,0,0,20700,0,540,0,0,1488,0,28810,65629,9858
127300,73830,Wage/Salaries,43038,0,0,0,948,15300,1200,7680,900,1350,3414,0,0,69439,11603
2030200,567809,Other sources of Income,178277,13000,0,0,14054,150420,2136,48480,12900,35000,28542,30000,55000,1628165,306686
109990,66914,Wage/Salaries,35809,0,3562,4275,0,18480,0,3720,0,0,1068,0,0,53477,8453
767500,344236,Other sources of Income,120239,9050,0,0,11490,94740,1079,41340,5520,15300,23478,22000,0,465897,77459
774060,445935,Wage/Salaries,116738,21100,0,0,4319,118080,6570,14940,12600,8000,16728,75000,51860,418790,69442
1026850,240005,Other sources of Income,101401,8430,0,0,3190,84180,0,10680,8400,900,22824,0,0,827150,152590
333600,249911,Other sources of Income,84503,0,0,0,1555,67476,13685,14964,6900,700,4128,56000,0,89106,11435
640890,466448,Wage/Salaries,143296,18200,0,0,14290,82416,2100,38760,18840,69100,28446,51000,0,193201,25710
522912,361624,Other sources of Income,101449,38575,0,0,16284,58068,43770,29208,13560,23200,6510,31000,0,178438,24518
120500,102034,Other sources of Income,41685,10200,666,300,3375,38508,646,3168,1620,0,1866,0,0,22233,2703
855238,480689,Enterpreneurial Activities,268486,0,12706,20996,8843,69618,3200,28662,4290,13450,27438,23000,0,474963,79450
525298,373528,Enterpreneurial Activities,83504,6000,0,0,5092,114282,22828,37536,34788,0,17298,15000,37200,176580,24428
1477965,1102767,Enterpreneurial Activities,478203,125000,0,0,82000,160302,84540,34698,45594,12650,69780,10000,0,458716,62701
368752,365788,Enterpreneurial Activities,149891,39000,3666,0,11393,72378,1680,13800,6120,20800,9060,38000,0,3521,356
616586,362730,Wage/Salaries,107686,37970,0,3620,18548,61554,18448,28782,28188,22450,35484,0,0,285948,43344
315370,222520,Other sources of Income,78156,5200,0,0,2898,61512,16624,28200,6000,3910,10020,10000,0,120521,17715
111175,79685,Wage/Salaries,54645,0,540,2205,857,14280,2886,600,180,0,1992,1500,0,35755,4863
143562,122394,Wage/Salaries,65515,2160,112,0,989,20760,100,14400,960,7850,4548,5000,0,21974,2546
157346,116435,Wage/Salaries,67996,2300,1734,2850,2625,17040,726,13140,1314,0,1110,5600,0,44181,5750
69905,64400,Wage/Salaries,46409,1300,546,1086,348,9240,0,2064,300,1295,1812,0,0,6856,766
154250,154197,Wage/Salaries,93631,9050,540,1810,1682,21870,2530,6162,2100,5900,5922,3000,0,64,6
162946,108365,Wage/Salaries,60041,9050,0,0,7254,13140,1710,3840,1980,0,4350,7000,0,57748,7934
449652,444887,Wage/Salaries,159581,35850,2288,0,5884,48960,23000,97368,5760,550,14856,41500,9290,5164,523
291682,259926,Wage/Salaries,107107,21760,1710,1560,3985,24480,26080,26184,2100,0,4260,40700,0,36461,4161
241430,126470,Other sources of Income,69944,500,0,0,3891,32400,2460,6732,1632,625,5286,3000,0,126209,19807
149310,134258,Other sources of Income,52615,2600,1170,520,3605,43662,1080,13080,2784,4720,2922,5500,0,15963,1777
214515,189148,Enterpreneurial Activities,89839,0,0,0,2687,50040,25380,9072,1500,1700,3930,5000,0,32136,3796
109760,90901,Wage/Salaries,55613,0,1170,1810,2000,16440,0,6360,1920,950,4638,0,0,23209,2904
113100,69210,Wage/Salaries,43615,1300,0,0,1149,9840,2160,6720,900,0,2526,1000,0,49149,7279
330712,263471,Wage/Salaries,122912,24720,585,260,3798,49134,4930,20424,2424,9700,5484,19100,0,83313,10835
107447,89260,Wage/Salaries,51752,780,8415,832,1513,13020,0,7560,1320,720,3348,0,0,20770,2528
359154,196465,Other sources of Income,50951,9330,0,2080,3030,53400,2700,12768,1320,53000,2886,5000,0,165000,24186
95643,90783,Wage/Salaries,45824,7280,0,0,2087,14460,8664,8340,2172,0,1956,0,0,5736,613
97229,65030,Other sources of Income,36908,4920,0,0,534,19194,2136,468,0,0,870,0,0,40122,5995
